a,b,c,x,y,z
1.0,0.30349139392986213,1.0110192987815783,0.30349139392986213,1.0110192987815783,130.0
1.0,0.30349139392986213,1.0227855209240435,0.30349139392986213,1.0227855209240435,129.0
1.0,0.30349139392986213,1.0346886781217273,0.30349139392986213,1.0346886781217273,128.0
1.0,0.30349139392986213,1.0467303640220318,0.30349139392986213,1.0467303640220318,126.0
1.0,0.30349139392986213,1.058912190819195,0.30349139392986213,1.058912190819195,126.0
1.0,0.30349139392986213,1.071235789470139,0.30349139392986213,1.071235789470139,124.0
1.0,0.30349139392986213,1.0837028099128292,0.30349139392986213,1.0837028099128292,124.0
1.0,0.30349139392986213,1.0963149212871768,0.30349139392986213,1.0963149212871768,123.0
1.0,0.30349139392986213,1.109073812158508,0.30349139392986213,1.109073812158508,122.0
1.0,0.30349139392986213,1.1219811907436392,0.30349139392986213,1.1219811907436392,121.0
1.0,0.30349139392986213,1.135038785139579,0.30349139392986213,1.135038785139579,119.0
1.0,0.30349139392986213,1.1482483435548936,0.30349139392986213,1.1482483435548936,119.0
1.0,0.30349139392986213,1.1616116345437664,0.30349139392986213,1.1616116345437664,118.0
1.0,0.30349139392986213,1.1751304472427777,0.30349139392986213,1.1751304472427777,117.0
1.0,0.30349139392986213,1.1888065916104433,0.30349139392986213,1.1888065916104433,8.0
1.0,0.30349139392986213,1.2026418986695395,0.30349139392986213,1.2026418986695395,8.0
1.0,0.30349139392986213,1.2166382207522484,0.30349139392986213,1.2166382207522484,114.0
1.0,0.30349139392986213,1.2307974317481576,0.30349139392986213,1.2307974317481576,113.0
1.0,0.30349139392986213,1.2451214273551425,0.30349139392986213,1.2451214273551425,113.0
1.0,0.30349139392986213,1.259612125333173,0.30349139392986213,1.259612125333173,112.0
1.0,0.30349139392986213,1.2742714657610696,0.30349139392986213,1.2742714657610696,111.0
1.0,0.30349139392986213,1.289101411296252,0.30349139392986213,1.289101411296252,110.0
1.0,0.30349139392986213,1.3041039474375071,0.30349139392986213,1.3041039474375071,109.0
1.0,0.30349139392986213,1.319281082790816,0.30349139392986213,1.319281082790816,109.0
1.0,0.30349139392986213,1.3346348493382754,0.30349139392986213,1.3346348493382754,108.0
1.0,0.30349139392986213,1.3501673027101495,0.30349139392986213,1.3501673027101495,107.0
1.0,0.30349139392986213,1.3658805224600845,0.30349139392986213,1.3658805224600845,106.0
1.0,0.30349139392986213,1.3817766123435316,0.30349139392986213,1.3817766123435316,105.0
1.0,0.30349139392986213,1.3978577005994042,0.30349139392986213,1.3978577005994042,104.0
1.0,0.30349139392986213,1.414125940235017,0.30349139392986213,1.414125940235017,103.0
1.0,0.30349139392986213,1.430583509314341,0.30349139392986213,1.430583509314341,103.0
1.0,0.30349139392986213,1.4472326112496108,0.30349139392986213,1.4472326112496108,102.0
1.0,0.30349139392986213,1.4640754750963292,0.30349139392986213,1.4640754750963292,101.0
1.0,0.30349139392986213,1.4811143558517006,0.30349139392986213,1.4811143558517006,101.0
1.0,0.30349139392986213,1.4983515347565417,0.30349139392986213,1.4983515347565417,100.0
1.0,0.30349139392986213,1.5157893196007042,0.30349139392986213,1.5157893196007042,99.0
1.0,0.30349139392986213,1.53343004503205,0.30349139392986213,1.53343004503205,99.0
1.0,0.30349139392986213,1.5512760728690271,0.30349139392986213,1.5512760728690271,98.0
1.0,0.30349139392986213,1.5693297924168785,0.30349139392986213,1.5693297924168785,97.0
1.0,0.30349139392986213,1.5875936207875323,0.30349139392986213,1.5875936207875323,97.0
1.0,0.30349139392986213,1.6060700032232176,0.30349139392986213,1.6060700032232176,7.0
1.0,0.30349139392986213,1.6247614134238413,0.30349139392986213,1.6247614134238413,95.0
1.0,0.30349139392986213,1.6436703538781825,0.30349139392986213,1.6436703538781825,94.0
1.0,0.30349139392986213,1.6627993561989316,0.30349139392986213,1.6627993561989316,94.0
1.0,0.30349139392986213,1.682150981461637,0.30349139392986213,1.682150981461637,93.0
1.0,0.30349139392986213,1.7017278205475934,0.30349139392986213,1.7017278205475934,92.0
1.0,0.30349139392986213,1.7215324944907184,0.30349139392986213,1.7215324944907184,92.0
1.0,0.30349139392986213,1.7415676548284693,0.30349139392986213,1.7415676548284693,91.0
1.0,0.30349139392986213,1.7618359839568443,0.30349139392986213,1.7618359839568443,91.0
1.0,0.30349139392986213,1.78234019548951,0.30349139392986213,1.78234019548951,90.0
1.0,0.30349139392986213,1.8030830346211149,0.30349139392986213,1.8030830346211149,89.0
1.0,0.30349139392986213,1.8240672784948269,0.30349139392986213,1.8240672784948269,89.0
1.0,0.30349139392986213,1.84529573657415,0.30349139392986213,1.84529573657415,88.0
1.0,0.30349139392986213,1.8667712510190686,0.30349139392986213,1.8667712510190686,87.0
1.0,0.30349139392986213,1.888496697066566,0.30349139392986213,1.888496697066566,86.0
1.0,0.30349139392986213,1.910474983415576,0.30349139392986213,1.910474983415576,85.0
1.0,0.30349139392986213,1.932709052616412,0.30349139392986213,1.932709052616412,84.0
1.0,0.30349139392986213,1.9552018814647267,0.30349139392986213,1.9552018814647267,84.0
1.0,0.30349139392986213,1.9779564814000636,0.30349139392986213,1.9779564814000636,83.0
1.0,0.30349139392986213,2.0009758989090365,0.30349139392986213,2.0009758989090365,82.0
1.0,0.30349139392986213,2.024263215933208,0.30349139392986213,2.024263215933208,82.0
